"datasetID","site","scale","n"
275,"El Verde_37",2,6
275,"El Verde_394",2,4
275,"El Verde_397",2,3
275,"El Verde_40",2,5
275,"El Verde_400",2,3
275,"El Verde_403",2,4
275,"El Verde_406",2,3
275,"El Verde_46",2,4
275,"El Verde_88",2,6
275,"El Verde_91",2,5
275,"El Verde_97",2,5
276,"EL VERDE",1,18
276,"EL VERDE_12",2,12
276,"EL VERDE_15",2,14
276,"EL VERDE_3",2,14
276,"EL VERDE_6",2,14
276,"EL VERDE_9",2,14
277,"maxgrain",1,63
277,"maxgrain_AL1",2,49
277,"maxgrain_BM1",2,45
277,"maxgrain_CB1",2,36
277,"maxgrain_CR1",2,36
277,"maxgrain_SP1",2,39
277,"maxgrain_TB1",2,30
277,"maxgrain_TR2",2,52
279,"maxgrain",1,15
279,"maxgrain_ME",2,19
279,"maxgrain_MO",2,16
280,"maxgrain",1,137
280,"maxgrain_ME",2,99
280,"maxgrain_MO",2,107
281,"TR",1,21
281,"TR_50",2,15
281,"TR_56",2,20
282,"50",1,20
282,"56",1,20
282,"50_1",2,9
282,"50_10",2,7
282,"50_11",2,7
282,"50_12",2,5
282,"50_13",2,7
282,"50_14",2,3
282,"50_15",2,4
282,"50_16",2,7
282,"50_17",2,5
282,"50_18",2,4
282,"50_19",2,3
282,"50_2",2,6
282,"50_22",2,4
282,"50_23",2,3
282,"50_24",2,4
282,"50_25",2,5
282,"50_26",2,5
282,"50_27",2,5
282,"50_28",2,6
282,"50_29",2,5
282,"50_3",2,7
282,"50_30",2,7
282,"50_31",2,5
282,"50_32",2,3
282,"50_33",2,2
282,"50_34",2,2
282,"50_35",2,2
282,"50_36",2,2
282,"50_37",2,2
282,"50_38",2,2
282,"50_39",2,2
282,"50_4",2,5
282,"50_40",2,2
282,"50_41",2,1
282,"50_5",2,7
282,"50_6",2,6
282,"50_7",2,8
282,"50_8",2,6
282,"50_9",2,5
282,"56_1",2,6
282,"56_10",2,6
282,"56_11",2,9
282,"56_12",2,8
282,"56_13",2,10
282,"56_14",2,10
282,"56_15",2,10
282,"56_16",2,9
282,"56_17",2,11
282,"56_18",2,11
282,"56_19",2,12
282,"56_2",2,7
282,"56_20",2,15
282,"56_21",2,13
282,"56_22",2,13
282,"56_23",2,11
282,"56_24",2,11
282,"56_25",2,10
282,"56_26",2,10
282,"56_27",2,9
282,"56_28",2,9
282,"56_29",2,9
282,"56_3",2,6
282,"56_30",2,7
282,"56_31",2,7
282,"56_32",2,7
282,"56_33",2,7
282,"56_34",2,9
282,"56_35",2,7
282,"56_36",2,7
282,"56_37",2,7
282,"56_38",2,6
282,"56_39",2,7
282,"56_4",2,7
282,"56_40",2,6
282,"56_41",2,7
282,"56_42",2,7
282,"56_43",2,6
282,"56_44",2,6
282,"56_45",2,5
282,"56_46",2,5
282,"56_47",2,5
282,"56_48",2,5
282,"56_49",2,5
282,"56_5",2,6
282,"56_50",2,4
282,"56_6",2,5
282,"56_7",2,6
282,"56_8",2,7
282,"56_9",2,6
287,"Konza",1,64
287,"Konza_1",2,28
287,"Konza_10",2,20
287,"Konza_12",2,14
287,"Konza_13",2,20
287,"Konza_14",2,15
287,"Konza_15",2,33
287,"Konza_16",2,29
287,"Konza_17",2,32
287,"Konza_18",2,18
287,"Konza_2",2,17
287,"Konza_3",2,18
287,"Konza_4",2,13
287,"Konza_5",2,13
287,"Konza_6",2,14
287,"Konza_8",2,17
287,"Konza_9",2,12
288,"NT",1,14
288,"NT_POOL1",2,15
288,"NT_POOL2",2,10
289,"maxgrain",1,400
289,"maxgrain_ep18",2,80
289,"maxgrain_ep19",2,71
289,"maxgrain_ep2",2,37
289,"maxgrain_ep29",2,50
289,"maxgrain_ep3",2,69
289,"maxgrain_ep30",2,70
289,"maxgrain_ep31",2,48
289,"maxgrain_ep32",2,51
289,"maxgrain_ep33",2,44
289,"maxgrain_ep34",2,60
289,"maxgrain_ep35",2,69
289,"maxgrain_ep37",2,34
289,"maxgrain_ep38",2,62
289,"maxgrain_ep4",2,73
289,"maxgrain_ep40",2,48
289,"maxgrain_ep41",2,51
289,"maxgrain_ep42",2,58
289,"maxgrain_ep43",2,61
289,"maxgrain_ep44",2,59
289,"maxgrain_ep9",2,94
291,"1",1,38
291,"1_A1",2,6
291,"1_A10",2,8
291,"1_A11",2,9
291,"1_A12",2,5
291,"1_A2",2,5
291,"1_A3",2,10
291,"1_A4",2,12
291,"1_A5",2,7
291,"1_A7",2,5
291,"1_A8",2,7
291,"1_A9",2,8
291,"1_B1",2,5
291,"1_B2",2,5
291,"1_B3",2,8
291,"1_B4",2,5
291,"1_B5",2,5
291,"1_B6",2,6
291,"1_C1",2,3
291,"1_C2",2,11
291,"1_C3",2,4
291,"1_C4",2,6
291,"1_C5",2,8
291,"1_C6",2,6
291,"1_D1",2,6
291,"1_D2",2,10
291,"1_D3",2,5
291,"1_D4",2,9
291,"1_D5",2,5
291,"1_E1",2,8
291,"1_E2",2,5
291,"1_E3",2,4
291,"1_E4",2,8
291,"1_E5",2,12
291,"1_E6",2,5
291,"1_E7",2,9
291,"1_F1",2,8
291,"1_F2",2,4
291,"1_F3",2,8
291,"1_F4",2,6
291,"1_F5",2,7
291,"1_F7",2,3
291,"1_F8",2,7
313,"Jornada",1,63
313,"Jornada_BASN",2,17
313,"Jornada_CALI",2,10
313,"Jornada_EAST",2,18
313,"Jornada_GRAV",2,20
313,"Jornada_IBPE",2,14
313,"Jornada_SAND",2,17
313,"Jornada_SUMM",2,27
313,"Jornada_TAYL",2,14
313,"Jornada_WELL",2,11
313,"Jornada_WEST",2,25
313,"Jornada_BASN_1",3,5
313,"Jornada_BASN_2",3,5
313,"Jornada_BASN_4",3,7
313,"Jornada_BASN_5",3,4
313,"Jornada_CALI_1",3,1
313,"Jornada_CALI_2",3,2
313,"Jornada_CALI_4",3,2
313,"Jornada_CALI_5",3,6
313,"Jornada_EAST_1",3,4
313,"Jornada_EAST_2",3,2
313,"Jornada_EAST_3",3,5
313,"Jornada_EAST_4",3,4
313,"Jornada_EAST_5",3,7
313,"Jornada_GRAV_1",3,3
313,"Jornada_GRAV_3",3,6
313,"Jornada_GRAV_4",3,3
313,"Jornada_GRAV_5",3,8
313,"Jornada_IBPE_1",3,6
313,"Jornada_IBPE_2",3,5
313,"Jornada_IBPE_3",3,5
313,"Jornada_IBPE_4",3,3
313,"Jornada_IBPE_5",3,4
313,"Jornada_SAND_1",3,6
313,"Jornada_SAND_3",3,5
313,"Jornada_SAND_4",3,4
313,"Jornada_SAND_5",3,2
313,"Jornada_SUMM_1",3,6
313,"Jornada_SUMM_2",3,8
313,"Jornada_SUMM_3",3,6
313,"Jornada_SUMM_4",3,8
313,"Jornada_SUMM_5",3,8
313,"Jornada_TAYL_1",3,3
313,"Jornada_TAYL_2",3,4
313,"Jornada_TAYL_3",3,2
313,"Jornada_TAYL_4",3,4
313,"Jornada_WELL_2",3,2
313,"Jornada_WELL_3",3,5
313,"Jornada_WELL_5",3,2
313,"Jornada_WEST_1",3,4
313,"Jornada_WEST_2",3,5
313,"Jornada_WEST_3",3,5
313,"Jornada_WEST_4",3,2
314,"OneidaLake",1,21
314,"OneidaLake_Buoy 109",2,20
314,"OneidaLake_Buoy 117",2,18
314,"OneidaLake_Buoy 125",2,16
314,"OneidaLake_Shackelton Point",2,19
314,"OneidaLake_Three Mile Bay",2,19
316,"Jornada",1,13
316,"Jornada_JC",2,11
316,"Jornada_JG",2,10
316,"Jornada_JC_1",3,10
316,"Jornada_JC_2",3,9
316,"Jornada_JC_3",3,10
316,"Jornada_JG_1",3,8
316,"Jornada_JG_2",3,10
316,"Jornada_JG_3",3,10
322,"maxgrain",1,84
322,"maxgrain_CENTRAL",2,46
322,"maxgrain_NORTH",2,40
322,"maxgrain_SOUTH",2,70
322,"maxgrain_CENTRAL_C3OPEN",3,30
322,"maxgrain_NORTH_N1OPEN",3,32
322,"maxgrain_NORTH_N2OPEN",3,18
322,"maxgrain_NORTH_N3OPEN",3,46
322,"maxgrain_SOUTH_S1OPEN",3,54
322,"maxgrain_SOUTH_S2OPEN",3,51
322,"maxgrain_SOUTH_S3OPEN",3,55
322,"maxgrain_CENTRAL_C1OPEN_A4",4,2
322,"maxgrain_CENTRAL_C1OPEN_A5",4,6
322,"maxgrain_CENTRAL_C1OPEN_A7",4,9
322,"maxgrain_CENTRAL_C1OPEN_B2",4,4
322,"maxgrain_CENTRAL_C1OPEN_B7",4,11
322,"maxgrain_CENTRAL_C1OPEN_C1",4,6
322,"maxgrain_CENTRAL_C1OPEN_C2",4,4
322,"maxgrain_CENTRAL_C1OPEN_C3",4,6
322,"maxgrain_CENTRAL_C1OPEN_C4",4,4
322,"maxgrain_CENTRAL_C1OPEN_C6",4,5
322,"maxgrain_CENTRAL_C1OPEN_C7",4,1
322,"maxgrain_CENTRAL_C1OPEN_D1",4,4
322,"maxgrain_CENTRAL_C1OPEN_F7",4,4
322,"maxgrain_CENTRAL_C2OPEN_A6",4,10
322,"maxgrain_CENTRAL_C2OPEN_B3",4,3
322,"maxgrain_CENTRAL_C2OPEN_C2",4,6
322,"maxgrain_CENTRAL_C2OPEN_D1",4,5
322,"maxgrain_CENTRAL_C2OPEN_D7",4,4
322,"maxgrain_CENTRAL_C2OPEN_E1",4,3
322,"maxgrain_CENTRAL_C2OPEN_E2",4,9
322,"maxgrain_CENTRAL_C2OPEN_E6",4,5
322,"maxgrain_CENTRAL_C2OPEN_E7",4,3
322,"maxgrain_CENTRAL_C2OPEN_F5",4,2
322,"maxgrain_CENTRAL_C2OPEN_F7",4,4
322,"maxgrain_CENTRAL_C3OPEN_A1",4,8
322,"maxgrain_CENTRAL_C3OPEN_A3",4,5
322,"maxgrain_CENTRAL_C3OPEN_A4",4,3
322,"maxgrain_CENTRAL_C3OPEN_A7",4,6
322,"maxgrain_CENTRAL_C3OPEN_B2",4,1
322,"maxgrain_CENTRAL_C3OPEN_C2",4,4
322,"maxgrain_CENTRAL_C3OPEN_C3",4,6
322,"maxgrain_CENTRAL_C3OPEN_C4",4,3
322,"maxgrain_CENTRAL_C3OPEN_C5",4,4
322,"maxgrain_CENTRAL_C3OPEN_C7",4,2
322,"maxgrain_CENTRAL_C3OPEN_D2",4,3
322,"maxgrain_CENTRAL_C3OPEN_D3",4,4
322,"maxgrain_CENTRAL_C3OPEN_D4",4,3
322,"maxgrain_CENTRAL_C3OPEN_E3",4,4
322,"maxgrain_CENTRAL_C3OPEN_E5",4,6
322,"maxgrain_CENTRAL_C3OPEN_F3",4,5
322,"maxgrain_CENTRAL_C3OPEN_F5",4,4
322,"maxgrain_CENTRAL_C3OPEN_F6",4,4
322,"maxgrain_CENTRAL_C3OPEN_G2",4,4
322,"maxgrain_CENTRAL_C3OPEN_G3",4,4
322,"maxgrain_CENTRAL_C3OPEN_G5",4,5
322,"maxgrain_NORTH_N1OPEN_A1",4,7
322,"maxgrain_NORTH_N1OPEN_A2",4,7
322,"maxgrain_NORTH_N1OPEN_A4",4,3
322,"maxgrain_NORTH_N1OPEN_A5",4,5
322,"maxgrain_NORTH_N1OPEN_A6",4,8
322,"maxgrain_NORTH_N1OPEN_A7",4,8
322,"maxgrain_NORTH_N1OPEN_B1",4,3
322,"maxgrain_NORTH_N1OPEN_B4",4,4
322,"maxgrain_NORTH_N1OPEN_B5",4,4
322,"maxgrain_NORTH_N1OPEN_B6",4,8
322,"maxgrain_NORTH_N1OPEN_B7",4,7
322,"maxgrain_NORTH_N1OPEN_C1",4,2
322,"maxgrain_NORTH_N1OPEN_C5",4,6
322,"maxgrain_NORTH_N1OPEN_C6",4,3
322,"maxgrain_NORTH_N1OPEN_C7",4,6
322,"maxgrain_NORTH_N1OPEN_E2",4,5
322,"maxgrain_NORTH_N1OPEN_E3",4,4
322,"maxgrain_NORTH_N1OPEN_E5",4,4
322,"maxgrain_NORTH_N1OPEN_E6",4,6
322,"maxgrain_NORTH_N1OPEN_F2",4,6
322,"maxgrain_NORTH_N1OPEN_F4",4,8
322,"maxgrain_NORTH_N1OPEN_F5",4,5
322,"maxgrain_NORTH_N1OPEN_F6",4,8
322,"maxgrain_NORTH_N1OPEN_F7",4,6
322,"maxgrain_NORTH_N1OPEN_G1",4,4
322,"maxgrain_NORTH_N1OPEN_G4",4,6
322,"maxgrain_NORTH_N1OPEN_G7",4,8
322,"maxgrain_NORTH_N2OPEN_A1",4,3
322,"maxgrain_NORTH_N2OPEN_A2",4,2
322,"maxgrain_NORTH_N2OPEN_A4",4,2
322,"maxgrain_NORTH_N2OPEN_A5",4,4
322,"maxgrain_NORTH_N2OPEN_A6",4,4
322,"maxgrain_NORTH_N2OPEN_B1",4,3
322,"maxgrain_NORTH_N2OPEN_B4",4,5
322,"maxgrain_NORTH_N2OPEN_B5",4,7
322,"maxgrain_NORTH_N2OPEN_B6",4,3
322,"maxgrain_NORTH_N2OPEN_B7",4,5
322,"maxgrain_NORTH_N2OPEN_C1",4,4
322,"maxgrain_NORTH_N2OPEN_C2",4,3
322,"maxgrain_NORTH_N2OPEN_C3",4,2
322,"maxgrain_NORTH_N2OPEN_C5",4,5
322,"maxgrain_NORTH_N2OPEN_C6",4,5
322,"maxgrain_NORTH_N2OPEN_C7",4,6
322,"maxgrain_NORTH_N2OPEN_D3",4,5
322,"maxgrain_NORTH_N2OPEN_D4",4,1
322,"maxgrain_NORTH_N2OPEN_D5",4,3
322,"maxgrain_NORTH_N2OPEN_D7",4,3
322,"maxgrain_NORTH_N2OPEN_E2",4,5
322,"maxgrain_NORTH_N2OPEN_E3",4,4
322,"maxgrain_NORTH_N2OPEN_E5",4,6
322,"maxgrain_NORTH_N2OPEN_E6",4,7
322,"maxgrain_NORTH_N2OPEN_E7",4,4
322,"maxgrain_NORTH_N2OPEN_F3",4,5
322,"maxgrain_NORTH_N2OPEN_F4",4,4
322,"maxgrain_NORTH_N2OPEN_F5",4,7
322,"maxgrain_NORTH_N2OPEN_F6",4,2
322,"maxgrain_NORTH_N2OPEN_F7",4,5
322,"maxgrain_NORTH_N2OPEN_G1",4,4
322,"maxgrain_NORTH_N2OPEN_G2",4,1
322,"maxgrain_NORTH_N2OPEN_G7",4,3
322,"maxgrain_NORTH_N3OPEN_A3",4,3
322,"maxgrain_NORTH_N3OPEN_A4",4,9
322,"maxgrain_NORTH_N3OPEN_A5",4,8
322,"maxgrain_NORTH_N3OPEN_B3",4,8
322,"maxgrain_NORTH_N3OPEN_B4",4,9
322,"maxgrain_NORTH_N3OPEN_B5",4,6
322,"maxgrain_NORTH_N3OPEN_B6",4,12
322,"maxgrain_NORTH_N3OPEN_B7",4,8
322,"maxgrain_NORTH_N3OPEN_C3",4,10
322,"maxgrain_NORTH_N3OPEN_C4",4,7
322,"maxgrain_NORTH_N3OPEN_C6",4,6
322,"maxgrain_NORTH_N3OPEN_C7",4,5
322,"maxgrain_NORTH_N3OPEN_D3",4,9
322,"maxgrain_NORTH_N3OPEN_D5",4,5
322,"maxgrain_NORTH_N3OPEN_D6",4,7
322,"maxgrain_NORTH_N3OPEN_D7",4,5
322,"maxgrain_NORTH_N3OPEN_E3",4,6
322,"maxgrain_NORTH_N3OPEN_E4",4,9
322,"maxgrain_NORTH_N3OPEN_E5",4,7
322,"maxgrain_NORTH_N3OPEN_E6",4,6
322,"maxgrain_NORTH_N3OPEN_F3",4,6
322,"maxgrain_NORTH_N3OPEN_F4",4,5
322,"maxgrain_NORTH_N3OPEN_F5",4,10
322,"maxgrain_NORTH_N3OPEN_F7",4,5
322,"maxgrain_NORTH_N3OPEN_G1",4,5
322,"maxgrain_NORTH_N3OPEN_G3",4,9
322,"maxgrain_NORTH_N3OPEN_G5",4,3
322,"maxgrain_NORTH_N3OPEN_G6",4,7
322,"maxgrain_NORTH_N3OPEN_G7",4,5
322,"maxgrain_SOUTH_S1OPEN_A1",4,5
322,"maxgrain_SOUTH_S1OPEN_A3",4,15
322,"maxgrain_SOUTH_S1OPEN_A4",4,11
322,"maxgrain_SOUTH_S1OPEN_A5",4,5
322,"maxgrain_SOUTH_S1OPEN_A6",4,9
322,"maxgrain_SOUTH_S1OPEN_A7",4,6
322,"maxgrain_SOUTH_S1OPEN_B1",4,9
322,"maxgrain_SOUTH_S1OPEN_B2",4,10
322,"maxgrain_SOUTH_S1OPEN_B3",4,7
322,"maxgrain_SOUTH_S1OPEN_B5",4,7
322,"maxgrain_SOUTH_S1OPEN_B6",4,4
322,"maxgrain_SOUTH_S1OPEN_B7",4,3
322,"maxgrain_SOUTH_S1OPEN_C1",4,9
322,"maxgrain_SOUTH_S1OPEN_C2",4,9
322,"maxgrain_SOUTH_S1OPEN_C3",4,11
322,"maxgrain_SOUTH_S1OPEN_C4",4,12
322,"maxgrain_SOUTH_S1OPEN_C6",4,4
322,"maxgrain_SOUTH_S1OPEN_C7",4,6
322,"maxgrain_SOUTH_S1OPEN_D1",4,2
322,"maxgrain_SOUTH_S1OPEN_D2",4,12
322,"maxgrain_SOUTH_S1OPEN_D3",4,13
322,"maxgrain_SOUTH_S1OPEN_D4",4,9
322,"maxgrain_SOUTH_S1OPEN_D5",4,9
322,"maxgrain_SOUTH_S1OPEN_D6",4,11
322,"maxgrain_SOUTH_S1OPEN_D7",4,5
322,"maxgrain_SOUTH_S1OPEN_E2",4,9
322,"maxgrain_SOUTH_S1OPEN_E3",4,7
322,"maxgrain_SOUTH_S1OPEN_E4",4,13
322,"maxgrain_SOUTH_S1OPEN_E5",4,8
322,"maxgrain_SOUTH_S1OPEN_E6",4,12
322,"maxgrain_SOUTH_S1OPEN_E7",4,9
322,"maxgrain_SOUTH_S1OPEN_F2",4,8
322,"maxgrain_SOUTH_S1OPEN_F3",4,8
322,"maxgrain_SOUTH_S1OPEN_F4",4,6
322,"maxgrain_SOUTH_S1OPEN_F6",4,10
322,"maxgrain_SOUTH_S1OPEN_G1",4,8
322,"maxgrain_SOUTH_S1OPEN_G2",4,3
322,"maxgrain_SOUTH_S1OPEN_G3",4,11
322,"maxgrain_SOUTH_S1OPEN_G4",4,6
322,"maxgrain_SOUTH_S1OPEN_G5",4,14
322,"maxgrain_SOUTH_S1OPEN_G7",4,6
322,"maxgrain_SOUTH_S2OPEN_A1",4,7
322,"maxgrain_SOUTH_S2OPEN_A3",4,9
322,"maxgrain_SOUTH_S2OPEN_A4",4,4
322,"maxgrain_SOUTH_S2OPEN_A5",4,11
322,"maxgrain_SOUTH_S2OPEN_A6",4,6
322,"maxgrain_SOUTH_S2OPEN_A7",4,8
322,"maxgrain_SOUTH_S2OPEN_B1",4,12
322,"maxgrain_SOUTH_S2OPEN_B5",4,10
322,"maxgrain_SOUTH_S2OPEN_B6",4,9
322,"maxgrain_SOUTH_S2OPEN_B7",4,8
322,"maxgrain_SOUTH_S2OPEN_C1",4,6
322,"maxgrain_SOUTH_S2OPEN_C2",4,12
322,"maxgrain_SOUTH_S2OPEN_C6",4,7
322,"maxgrain_SOUTH_S2OPEN_D1",4,8
322,"maxgrain_SOUTH_S2OPEN_D2",4,5
322,"maxgrain_SOUTH_S2OPEN_D4",4,4
322,"maxgrain_SOUTH_S2OPEN_D5",4,5
322,"maxgrain_SOUTH_S2OPEN_D6",4,7
322,"maxgrain_SOUTH_S2OPEN_D7",4,9
322,"maxgrain_SOUTH_S2OPEN_E1",4,8
322,"maxgrain_SOUTH_S2OPEN_E2",4,7
322,"maxgrain_SOUTH_S2OPEN_E3",4,9
322,"maxgrain_SOUTH_S2OPEN_E4",4,7
322,"maxgrain_SOUTH_S2OPEN_E5",4,11
322,"maxgrain_SOUTH_S2OPEN_E6",4,10
322,"maxgrain_SOUTH_S2OPEN_E7",4,8
322,"maxgrain_SOUTH_S2OPEN_F1",4,14
322,"maxgrain_SOUTH_S2OPEN_F2",4,7
322,"maxgrain_SOUTH_S2OPEN_F3",4,6
322,"maxgrain_SOUTH_S2OPEN_F4",4,10
322,"maxgrain_SOUTH_S2OPEN_F5",4,8
322,"maxgrain_SOUTH_S2OPEN_F6",4,5
322,"maxgrain_SOUTH_S2OPEN_F7",4,8
322,"maxgrain_SOUTH_S2OPEN_G1",4,8
322,"maxgrain_SOUTH_S2OPEN_G2",4,13
322,"maxgrain_SOUTH_S2OPEN_G3",4,6
322,"maxgrain_SOUTH_S2OPEN_G4",4,8
322,"maxgrain_SOUTH_S2OPEN_G5",4,7
322,"maxgrain_SOUTH_S2OPEN_G6",4,9
322,"maxgrain_SOUTH_S2OPEN_G7",4,6
322,"maxgrain_SOUTH_S3OPEN_A2",4,6
322,"maxgrain_SOUTH_S3OPEN_A3",4,6
322,"maxgrain_SOUTH_S3OPEN_A5",4,11
322,"maxgrain_SOUTH_S3OPEN_A6",4,6
322,"maxgrain_SOUTH_S3OPEN_A7",4,7
322,"maxgrain_SOUTH_S3OPEN_B1",4,11
322,"maxgrain_SOUTH_S3OPEN_B2",4,7
322,"maxgrain_SOUTH_S3OPEN_B4",4,7
322,"maxgrain_SOUTH_S3OPEN_B5",4,3
322,"maxgrain_SOUTH_S3OPEN_B6",4,9
322,"maxgrain_SOUTH_S3OPEN_B7",4,6
322,"maxgrain_SOUTH_S3OPEN_C1",4,6
322,"maxgrain_SOUTH_S3OPEN_C2",4,7
322,"maxgrain_SOUTH_S3OPEN_C4",4,4
322,"maxgrain_SOUTH_S3OPEN_C5",4,12
322,"maxgrain_SOUTH_S3OPEN_C6",4,7
322,"maxgrain_SOUTH_S3OPEN_C7",4,6
322,"maxgrain_SOUTH_S3OPEN_D1",4,3
322,"maxgrain_SOUTH_S3OPEN_D2",4,8
322,"maxgrain_SOUTH_S3OPEN_D3",4,8
322,"maxgrain_SOUTH_S3OPEN_D4",4,6
322,"maxgrain_SOUTH_S3OPEN_D5",4,7
322,"maxgrain_SOUTH_S3OPEN_D6",4,9
322,"maxgrain_SOUTH_S3OPEN_D7",4,7
322,"maxgrain_SOUTH_S3OPEN_E2",4,4
322,"maxgrain_SOUTH_S3OPEN_E3",4,7
322,"maxgrain_SOUTH_S3OPEN_E4",4,9
322,"maxgrain_SOUTH_S3OPEN_E5",4,5
322,"maxgrain_SOUTH_S3OPEN_E6",4,6
322,"maxgrain_SOUTH_S3OPEN_E7",4,10
322,"maxgrain_SOUTH_S3OPEN_F1",4,7
322,"maxgrain_SOUTH_S3OPEN_F2",4,3
322,"maxgrain_SOUTH_S3OPEN_F3",4,10
322,"maxgrain_SOUTH_S3OPEN_F6",4,4
322,"maxgrain_SOUTH_S3OPEN_F7",4,5
322,"maxgrain_SOUTH_S3OPEN_G1",4,7
322,"maxgrain_SOUTH_S3OPEN_G2",4,8
322,"maxgrain_SOUTH_S3OPEN_G3",4,13
322,"maxgrain_SOUTH_S3OPEN_G4",4,5
322,"maxgrain_SOUTH_S3OPEN_G5",4,8
322,"maxgrain_SOUTH_S3OPEN_G6",4,6
322,"maxgrain_SOUTH_S3OPEN_G7",4,7
323,"maxgrain",1,79
323,"maxgrain_Bush River",2,41
323,"maxgrain_Chester River",2,31
323,"maxgrain_Choptank River",2,27
323,"maxgrain_Elk River",2,35
323,"maxgrain_Gunpowder River",2,31
323,"maxgrain_Lower Potomac River",2,30
323,"maxgrain_Middle Potomac River",2,38
323,"maxgrain_Nanticoke River",2,25
323,"maxgrain_North Branch Potomac River",2,23
323,"maxgrain_Patapsco River",2,37
323,"maxgrain_Patuxent River",2,46
323,"maxgrain_Pocomoke River",2,23
323,"maxgrain_Susquehanna River",2,31
323,"maxgrain_Upper Potomac River",2,31
323,"maxgrain_Washington Metro Potomac River",2,39
323,"maxgrain_West Chesapeake Bay",2,16
323,"maxgrain_Youghiogheny River",2,24
323,"maxgrain_Bush River_Atkisson Reservoir",3,12
323,"maxgrain_Bush River_Lower Winters Run",3,35
323,"maxgrain_Bush River_Swan Creek",3,16
323,"maxgrain_Chester River_Corsica River",3,18
323,"maxgrain_Chester River_Lower Chester River",3,12
323,"maxgrain_Chester River_Southeast Creek",3,19
323,"maxgrain_Chester River_Upper Chester River",3,21
323,"maxgrain_Choptank River_Tuckahoe Creek",3,21
323,"maxgrain_Choptank River_Upper Choptank",3,20
323,"maxgrain_Elk River_Furnace Bay",3,17
323,"maxgrain_Gunpowder River_Little Gunpowder Falls",3,21
323,"maxgrain_Gunpowder River_Loch Raven Reservoir",3,18
323,"maxgrain_Lower Potomac River_Breton Bay",3,17
323,"maxgrain_Lower Potomac River_Mattawoman Creek",3,25
323,"maxgrain_Lower Potomac River_Nanjemoy Creek",3,21
323,"maxgrain_Lower Potomac River_Port Tobacco River",3,15
323,"maxgrain_Lower Potomac River_Potomac River M tidal",3,17
323,"maxgrain_Lower Potomac River_St. Clements Bay",3,9
323,"maxgrain_Lower Potomac River_St. Mary's River",3,19
323,"maxgrain_Lower Potomac River_Wicomico River",3,18
323,"maxgrain_Lower Potomac River_Zekiah Swamp",3,21
323,"maxgrain_Middle Potomac River_Lower Monocacy River",3,25
323,"maxgrain_Middle Potomac River_Upper Monocacy River",3,15
323,"maxgrain_Nanticoke River_Wicomico River Head",3,12
323,"maxgrain_North Branch Potomac River_Potomac River L N Branch",3,11
323,"maxgrain_North Branch Potomac River_Potomac River U N Branch",3,5
323,"maxgrain_North Branch Potomac River_Savage River",3,15
323,"maxgrain_Patapsco River_Gwynns Falls",3,18
323,"maxgrain_Patapsco River_Jones Falls",3,11
323,"maxgrain_Patapsco River_Liberty Reservoir",3,14
323,"maxgrain_Patapsco River_Patapsco River L N Br",3,30
323,"maxgrain_Patapsco River_S Branch Patapsco",3,22
323,"maxgrain_Patuxent River_Little Patuxent River",3,20
323,"maxgrain_Patuxent River_Patuxent River lower",3,14
323,"maxgrain_Patuxent River_Patuxent River middle",3,17
323,"maxgrain_Patuxent River_Patuxent River upper",3,24
323,"maxgrain_Patuxent River_Rocky Gorge Dam",3,16
323,"maxgrain_Patuxent River_Western Branch",3,20
323,"maxgrain_Pocomoke River_Nassawango Creek",3,20
323,"maxgrain_Susquehanna River_Deer Creek",3,30
323,"maxgrain_Susquehanna River_Octoraro Creek",3,20
323,"maxgrain_Upper Potomac River_Antietam Creek",3,19
323,"maxgrain_Upper Potomac River_Fifteen Mile Creek",3,17
323,"maxgrain_Upper Potomac River_Sideling Hill Creek",3,26
323,"maxgrain_Youghiogheny River_Casselman River",3,16
323,"maxgrain_Youghiogheny River_Little Youghiogheny R",3,8
323,"maxgrain_Youghiogheny River_Youghiogheny River",3,14
323,"maxgrain_Chester River_Corsica River_THREE BRIDGES BRANCH",4,11
323,"maxgrain_Chester River_Lower Chester River_SWAN CREEK",4,10
323,"maxgrain_Chester River_Upper Chester River_CYPRESS BRANCH",4,18
323,"maxgrain_Choptank River_Upper Choptank_SKELETON CREEK UT1",4,9
323,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT",4,9
323,"maxgrain_Elk River_Furnace Bay_PRINCIPIO CREEK UT1",4,9
323,"maxgrain_Lower Potomac River_Mattawoman Creek_MATTAWOMAN CREEK",4,19
323,"maxgrain_Lower Potomac River_Nanjemoy Creek_MILL RUN",4,20
323,"maxgrain_Lower Potomac River_Nanjemoy Creek_NANJEMOY CREEK",4,16
323,"maxgrain_Lower Potomac River_Port Tobacco River_HOGHOLE RUN",4,13
323,"maxgrain_Lower Potomac River_St. Clements Bay_ST CLEMENTS CREEK UT1",4,6
323,"maxgrain_Middle Potomac River_Upper Monocacy River_HIGH RUN",4,1
323,"maxgrain_Nanticoke River_Wicomico River Head_LEONARD POND RUN",4,17
323,"maxgrain_North Branch Potomac River_Savage River_CRABTREE CREEK",4,10
323,"maxgrain_North Branch Potomac River_Savage River_SAVAGE RIVER",4,13
323,"maxgrain_Patapsco River_Jones Falls_NORTH BRANCH JONES FALLS",4,11
323,"maxgrain_Patapsco River_Liberty Reservoir_BEAVER RUN",4,17
